primarySlug,restaurant_id,name,address,city,supportsDelivery,supportsPickup,paymentMethods,ratings,ratingsNumber,deliveryScoober,durationRangeMin,durationRangeMax,deliveryFee,minOrder,longitude,latitude
olis-house,RRNR15QN,Oli's House,Brugsesteenweg 500 BI,Roeselare,0,1,"['bancontact', 'paypal', 'creditcard']",4.6,56,0,30,55,0.0,70.0,3.120371,50.9703346
populair,0003OP11,Populair,Kiezelweg 248,Lanaken,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,282,0,40,65,0.0,40.0,5.6249084,50.861949
da-vinci,3O5O071,Restaurant Da Vinci,Beverststraat 41,Bilzen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,343,0,40,65,2.5,25.0,5.4713044,50.8930375
restaurant-malibu,5NOP5PN,Restaurant Malibu,Maastrichterstraat 208,Bilzen,1,1,"['bancontact', 'paypal', 'creditcard']",4.3,36,0,15,40,2.5,25.0,5.5523338,50.8628717
eethuis-bidos,5RQ537N,Eethuis Bidos,Koning Albertlaan 43,Lanaken,1,1,"['bancontact', 'paypal', 'creditcard']",4.2,592,0,25,50,0.0,50.0,5.653412,50.8904648
dominos-pizza-bilzen,N3P5737,Domino's Pizza,Genutstraat 5,Bilzen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,628,0,40,65,1.5,25.0,5.5153874,50.8711675
ottoman-eethuis,NN5PQRO,Ottoman Eethuis,Pijpenhof 1,Bilzen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,1418,0,40,65,5.0,25.0,5.5212681,50.8730912
the-borly,NR7QPR7,Forty Seven,Ginderoverstraat 71,Diepenbeek,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.8,448,0,20,45,0.0,50.0,5.4049223,50.9325605
wok2go-2,ON0N1501,Wok2Go,Genutstraat 20,Bilzen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.4,1289,0,80,100,0.0,20.0,5.51503,50.8717485
mehmet-hoeselt,ORN0R0R,Eethuis Mehmet,Tongersesteenweg 24,Hoeselt,1,0,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,996,0,40,65,0.0,20.0,5.4899992,50.8487033
pink-pizza-hasselt-2,Q7R5N7QN,Pink Pizza Hasselt,Leopoldplein 11,Hasselt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,15,0,30,55,0.0,30.0,5.3359299,50.9277756
stela,015NQ131,Stela,Eindhoutdorp 27,Eindhout,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.3,455,0,30,55,0.0,35.0,5.0021347,51.1046623
sushi-corner-geel-1,05Q1PP5N,Sushi Corner Geel,Markt 30,Geel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,533,0,40,65,0.0,45.0,4.991115,51.162064
volt,0R35ON31,Volt,Markt 76,Geel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.1,232,0,35,60,0.0,90.0,4.9908603,51.1618791
dunya-kebab,3NPR077N,Dunya Kebab,Veldstraat 8A,Westerlo,1,1,"['bancontact', 'paypal', 'creditcard']",3.8,166,0,30,55,0.0,24.95,4.866375,51.11452
sultan,3NQP3N,King Of Kebab,Dorp 46,Herselt,1,1,"['bancontact', 'paypal', 'creditcard']",4.6,1353,0,20,45,0.0,20.0,4.8821208,51.0534807
max-pizza,3NRQ7O,Maxx Pizza,Nieuwstraat 8,Herentals,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.0,4217,0,30,55,0.0,40.0,4.8330195,51.1772165
chef-kebab,5P3RPQN,Cheff Kebab,Ring 8,Noorderwijk (Herentals),1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,895,0,30,55,1.5,14.95,4.8398966,51.1410312
pizzeria-de-ster,5PNPQ03,De ster pizzeria & doner kebap,De Merodedreef 81,Westerlo,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,704,0,20,45,0.0,20.0,4.9161535,51.0905238
italian-chef,N00N005,The Italian Chef,Kameinestraat 8,Geel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.2,1813,0,40,65,0.0,40.0,4.9892007,51.1614345
de-chef-1,N3OPR5O,De Chef,Dorpsstraat 58,Booischot,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,1177,0,20,45,0.0,40.0,4.7776624,51.0524419
pizza-point-westerlo,N501R07,Pizza Point,Olenseweg 278,Westerlo,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,486,0,40,65,0.0,30.0,4.8682401,51.1235066
pizza-efe-olen,N517P1N,Pizza Efe Olen,Dorp 49,Olen,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.0,1519,0,30,55,0.0,14.95,4.8599987,51.1433937
nikko-sushi,N7O1N05,Nikko Sushi,Zandstraat 43,Herentals,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,402,0,35,60,0.0,52.0,4.8329388,51.1769269
koji-sushi-thai-geel-1,O001RNPN,Koji Sushi & Thai,Markt 49,Geel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,340,0,35,60,0.0,80.0,4.9908054,51.1615341
doragon-sushi,O07OOO5N,Doragon Sushi,Molenstraat 35,Herenthout,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,315,0,30,55,0.0,55.0,4.7590381,51.1398919
pizza-efe-westerlo,O31QQ1PN,Pizza Efe Westerlo,Zoerle dorp 47,Zoerle-Porwijs,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,339,0,15,40,0.0,9.95,4.8717344,51.0875698
pizza-sultan-westmeerbeek,O551PRN1,Pizza Sultan Westmeerbeek,Hoogzand 30,Westmeerbeek,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,261,0,35,60,0.0,20.0,4.8365614,51.0607777
eethuis-istanbul-ramsel-1,OO7R31PN,Eethuis Istanbul,Gustaaf vandenheuvelstraat 3,Ramsel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,301,0,30,55,0.0,25.0,4.8327207,51.0320949
sultan-kebap-geel,OQ5N31QN,Sultan Kebap Geel,Stationsstraat 115,Geel,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.1,21,0,45,70,0.0,30.0,4.9889729,51.1666658
sushi-go-mol-1,OQO130QN,Sushi & Go,Gasthuisstraat 24,Mol,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.8,128,0,40,65,0.0,75.0,5.1137273,51.1864432
wasabi-sushi,ORO7R7PN,Wasabi Sushi,Binnenweg 17,Heist-op-den-Berg,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.8,330,0,10,20,0.0,70.0,4.7253011,51.0766004
oasis,P100311,Kebap Oasis,Zammelseweg 238,Zammel (Geel),1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,1646,0,30,55,0.0,15.0,4.9451813,51.0973895
eethuis-pasa,P31ON11,Pizza kebap Pasa,Dorp 91,Herselt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,405,0,25,50,0.0,30.0,4.883327,51.0538633
napoli-pita-pizza-hulshout,P7QR,Napoli Pita Pizza,Prof. Dr. Vital Celenplein 14,Hulshout,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,1486,0,20,45,0.0,15.0,4.7883703,51.0752678
istanbul-geel,PN0PNN,Istanbul,Markt 74,Geel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,3311,0,25,50,5.0,30.0,4.9906752,51.1609827
pizza-efe,POR11,Pizza Efe Hulshout,Grote Baan 85,Hulshout,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.5,1559,0,30,55,0.0,14.95,4.7886443,51.0759414
saray-pizza-kebab-2,Q510RPO,Saray Pizza & Kebab,Oeveldorp 30B,Oevel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.3,528,0,40,65,3.0,0.0,4.9038049,51.1383619
herentals-kebab,Q77N3QO,Herentals Kebab,Bovenrij 40,Herentals,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,1173,0,25,50,5.0,50.0,4.838171,51.1745451
pasa-snack,QNRPN,Pasa Snack,Stationsstraat 71,Geel,0,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",3.9,853,0,40,65,10.0,35.0,4.989585,51.1654451
hoso-maki,R0ONO7QN,Hoso Maki,Goudbloemstraat 26,Herentals,1,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,0,50,75,0.0,65.0,4.8335966,51.1801064
dominos-pizza-geel-1,R57PQPQN,Domino's Pizza,Markt 77,Geel,1,1,"['bancontact', 'paypal', 'creditcard']",4.9,19,0,20,30,0.0,50.0,4.989902,51.160737
het-westels-traiteureke,R7Q035QN,Het Westels Traiteureke,Boerenkrijglaan 4/B,Westerlo,1,1,"['bancontact', 'paypal', 'creditcard']",4.7,34,0,20,45,3.0,10.0,4.9156322,51.08681
mynoa-sushi,RP71P3QN,Mynoa Sushi,Olenseweg 328,Westerlo,1,1,"['bancontact', 'paypal', 'creditcard']",4.7,20,0,30,55,0.0,65.0,4.86739,51.128338
pastasciutta,05Q0R131,Pastasciutta,Neermarkt 3,Ieper,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,16,0,10,20,5.0,15.0,2.8851068,50.8506925
dominos-pizza-ieper,0Q51O0N1,Domino's Pizza,Maarschalk Fochlaan 8,Ieper,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,369,0,20,45,0.0,12.0,2.876717,50.849307
tucker-food,33RN00QN,Tucker Food,Komenstraat 53,Wervik,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,171,0,40,65,3.0,35.0,3.0345345,50.78019
la-taj,3RRR0R7N,La Taj,D'hondtstraat 9,Ieper,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",0.0,0,0,10,20,0.0,0.0,2.8872937,50.8505874
sushi-bar,NPQ0005,Sushi Star,Korte Torhoutstraat 3,Ieper,0,1,"['bancontact', 'paypal', 'creditcard']",4.6,116,0,10,20,0.0,20.0,2.8882414,50.8520258
frituur-chipz,O0NQR0QN,Frituur Chipz,Rijselstraat 112,Ieper,1,1,"['bancontact', 'paypal', 'creditcard']",4.8,31,0,40,65,3.0,20.0,2.8883292,50.8471864
thai-noodles,O3050RP,Yathida's Noodle House,Diksmuidestraat 14,Ieper,1,1,"['bancontact', 'paypal', 'creditcard']",4.4,45,0,20,45,3.0,10.0,2.8868265,50.8521864
pizza-yolo-ieper,O33P3QR,Pizza Yolo,Diksmuidestraat 81,Ieper,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,1254,0,30,55,0.0,9.95,2.8864992,50.8543099
pizza-roma-ieper,O3QR3111,Pizza Roma,D'hondstraat 2,Ieper,0,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",2.6,1132,0,10,20,0.0,20.0,2.8868742,50.8508582
cleopatra-poperinge,OR31RP01,Cleopatra,Komstraat 4,Poperinge,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.6,111,0,30,55,0.0,40.0,2.7291697,50.8559926
sushi-at-home,OR773P7N,Sushi At Home,Vandenpeereboomplein 3,Ieper,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,161,0,30,55,0.0,35.0,2.8841058,50.852162
munchies-ieper,R003QPQN,Munchies Ieper,Neermarkt 4,Ieper,1,1,"['bancontact', 'paypal', 'creditcard']",5.0,6,0,40,65,0.0,25.0,2.8851024,50.8507025
turkische-food,R50QR1QN,Turkische Food,Frenchlaan 25,Ieper,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",2.2,25,0,30,55,2.0,15.0,2.893423,50.852814
the-pizza-valley-dranouter-8951,R570PNQN,The Pizza Valley,Koenraadstraat 7,Dranouter,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,16,0,35,60,3.0,20.0,2.791276,50.7718066
fika-ieper,RON51NQN,Fika,Menenstraat 10,Ieper,1,1,"['bancontact', 'paypal', 'creditcard']",4.7,21,0,45,70,3.0,20.0,2.8887074,50.851448
pizza-express-genk-1,3OQ710QN,Pizza Express,Bornstraat 1,Genk,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.5,96,0,20,45,0.0,40.0,5.4891553,51.01293
orentes,3ORP3N,Orontes,Vredelaan 19 bus 10,Houthalen-Helchteren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,526,0,15,40,10.0,30.0,5.3730854,51.0318177
oklava,3P1OPO7N,Oklava,Kerkstraat 21,Hechtel-Eksel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,265,0,30,55,0.0,20.0,5.392288,51.153099
baskent-peer,3Q173N,Baskent Peer,Peerderbaan 43,Peer,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,1386,0,20,45,0.0,14.5,5.4185639,51.1299453
milas,3QO57R7N,Milas,Overpelterbaan 66-2,Eksel,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.9,66,0,20,45,0.0,20.0,5.3969554,51.1615201
t-kebabske,NROON57,'t Kebabske,Grote Baan 58,Houthalen-Helchteren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard', 'sodexo']",4.5,302,0,25,50,0.0,50.0,5.3753281,51.0258352
sude-snack,NRP7QRO,Sude Snacks,Oudestraat 22,Peer,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,663,0,50,75,0.0,14.5,5.4576418,51.1310279
leo-sushi-leopoldsburg,O0QN137N,Leo Sushi,Maarschalk Fochstraat 34,Leopoldsburg,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,205,0,50,75,0.0,100.0,5.2610917,51.1173596
baskent-3900,OP07Q17,LindelBaskent,Lindelsebaan 224,Overpelt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,872,0,30,55,0.0,20.0,5.4032187,51.1953055
de-pitstop-peer,OPP57N7N,De Pitstop Peer,Pieter Breughellaan 26,Peer,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,107,0,35,60,0.0,25.0,5.4514067,51.1747341
dominos-pizza-pelt,OQ00Q7N1,Domino's Pizza,Koning Albertlaan 8,Pelt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,155,0,15,40,0.0,40.0,5.4339409,51.228445
musty-kebab,OQOP7301,Musty Kebab,Kamperbaan 49,Hechtel,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,657,0,50,75,0.0,20.0,5.358197,51.1261817
mangalica-delicatessen,R5NPROQN,Mangalica Delicatessen,Kerkhovensesteenweg 425,Lommel,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,28,0,35,60,10.0,0.0,5.2665243,51.16197
royal-donuts-bagels-bree,0111QO7N,Royal Donuts & Bagels,Rode Kruislaan 28,Bree,1,1,"['bancontact', 'paypal', 'creditcard']",5.0,7,0,45,70,5.0,35.0,0.0,0.0
wok-2-smile,03P7N37N,Wok 2 Smile,Stalenstraat 153 bus 2,Genk,1,1,"['bancontact', 'paypal', 'creditcard']",4.2,333,0,40,65,0.0,35.0,5.5180782,50.9931398
dominos-pizza-bree,305RQ57N,Domino's Pizza,Kloosterstraat 3,Bree,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.7,81,0,40,65,1.5,15.0,5.59778,51.14063
pizzeria-grillroom-dudi,3NN0OO,Pizzeria Grillroom Dudi,Eikerstraat 37,Maaseik,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.4,750,0,35,60,10.0,40.0,5.7928862,51.0958982
rana,5P30QPN,Rana,Pastoordreef 1/A,Bocholt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,1019,0,50,75,2.5,25.0,5.5797481,51.1736447
huzur-pizzeria-kebab-peer-1,NP55NRO,Huzur Pizzeria Kebab,Markt 45a,Peer,1,1,"['bancontact', 'paypal', 'creditcard']",4.3,515,0,20,45,11.0,40.0,5.4560267,51.1311405
samara,O5PORO5N,Pizzaria Samara,Grote baan 14,Oudsbergen,1,1,"['bancontact', 'paypal', 'creditcard']",3.8,77,0,25,50,3.5,12.5,5.5285518,51.1368855
ambers-pizzalijn,OO7O31QN,Amber's Pizzalijn,Opstraat 64,Bree,1,1,"['bancontact', 'paypal', 'creditcard']",4.6,12,0,15,25,0.0,35.0,5.638634,51.112926
omas-ijs-1,OPQNR0QN,Oma's Ijs,Rode Kruislaan 28B,Bree,1,1,"['bancontact', 'paypal', 'creditcard']",4.6,5,0,20,30,5.0,35.0,5.5961394,51.1367898
huzur-pizzeria-kebab-kinrooi,OR7ONP01,Huzur Pizzeria Kebab,Dorpsplein 11,Kinrooi,1,1,"['bancontact', 'paypal', 'creditcard']",3.1,488,0,30,55,5.0,25.0,5.7423493,51.1447208
boston-pizza-dilsen-stokkem,R5N7P3QN,Boston Pizza,Steenkuilstraat 62,Dilsen-Stokkem,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.7,59,0,25,50,0.0,38.0,5.7460666,51.020157
keyf-lounge,RN3O71QN,Keyf Lounge,Peerderbaan 32,Bree,1,1,"['bancontact', 'paypal', 'creditcard']",4.9,75,0,20,45,0.0,25.0,5.5835198,51.1401444
bagelshop-houthalen,RPPR35QN,Bagelshop Houthalen,Kastanjestraat 22 bus 1,Houthalen-Oost,1,1,"['bancontact', 'paypal', 'creditcard']",4.7,14,0,40,65,3.99,40.0,5.4802899,51.0248518
canadian-burger-vise,0011N75N,Canadian Burgers,Remparts des Arbalétriers 6,Visé,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.4,675,0,60,85,10.0,60.0,5.6959147,50.7363041
sebo-tongeren,00P3337N,Sebo,Bilzersteenweg 452,Tongeren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,254,0,40,65,0.0,20.0,5.4662026,50.8084433
aux-grillades-dans-ans-1,051P7131,Aux Grillades d'Ans,Rue de l'Yser 169,Ans,1,1,"['bancontact', 'paypal', 'creditcard']",4.3,683,0,40,65,11.0,100.0,5.5239177,50.6588138
urban-hoeselt,0PQ51O7N,Urban,Dorpstraat 20,Hoeselt,1,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,0,25,35,0.0,20.0,5.487312,50.8498249
oishii-sushi-asian-cuisine,33ON7N,Oishii Sushi & Asian Cuisine,Zuivelmarkt 21,Hasselt,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.7,832,0,30,55,14.9,100.0,5.340202,50.9311632
pizza-tiamo,35NPRN7N,Pizzeria Tiamo,Rue Sainte-Walburge 275,Liège,0,1,"['bancontact', 'paypal', 'creditcard']",4.8,94,0,20,45,5.0,50.0,5.5652634,50.6602176
sali-kebap,37QR757N,Sali Kebap,Grote Markt 28,Tongeren,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.0,81,0,30,55,0.0,15.0,5.4635312,50.7802657
pitta-point,N3N7N05,Pitta Point,Tongersesteenweg 136,Riemst,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",2.8,992,0,45,70,0.0,23.0,5.5709341,50.8032244
dominos-pizza-tongeren-1,NN13QQP,Domino's Pizza,Maastrichterstraat 104,Tongeren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.4,401,0,20,45,1.5,15.0,5.4683025,50.7827589
t-hoekske-3700,NO07NQ7,'t Hoekske,Maastrichtersteenweg 2,Tongeren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.0,705,0,65,90,5.0,30.0,5.474018,50.7841913
eethuis-taksim,NR7QQPQ,Eethuis Taksim,Tongersesteenweg 123,Riemst,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,573,0,55,80,4.0,50.0,5.5746671,50.8042765
snack-pita-pizza-rocourt-1,O0555011,Snack Pita Pizza Rocourt,chaussée de Tongres 184,Rocourt,1,1,"['bancontact', 'paypal', 'creditcard']",3.7,227,0,40,65,3.5,35.0,5.5550145,50.6680613
au-palais-des-saveurs-oreye,O075PRPN,Au Palais des saveurs,Grand-Route 90,Oreye,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.6,154,0,15,40,5.0,70.0,5.350352,50.7287203
pita-ephesus-ans,O1155N7N,Pita Ephesus,Rue des Français 273,Ans,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.9,374,0,30,55,2.0,20.0,5.5366125,50.6641724
eat-point-tongeren,OO50317,Eat Point,Stationsplein 13,Tongeren,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.5,498,0,20,45,0.0,15.0,5.4733572,50.7833305
de-5e-smaak,R1P0N5QN,De 5e smaak,Maastrichterstraat 30,Tongeren,0,1,"['bancontact', 'paypal', 'creditcard']",5.0,14,0,20,45,0.0,10.0,5.465832,50.7820661
giuseppe-pasta,R57OPOQN,Giuseppe Pasta,Rue d'Alleur 61,Roccourt,1,1,"['bancontact', 'paypal', 'creditcard']",4.4,24,0,40,65,3.0,12.5,5.540798,50.67838
limpero,RP11O5QN,L'impero,Rue des Glacis 3,Liège,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.2,66,0,20,45,2.0,50.0,5.5738945,50.654157
nasip,RP533PQN,Nasip,Perronstraat 12,Munster Bilzen,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,36,0,30,55,0.0,20.0,5.527032,50.8888527
nur-kebab-bilzen,RQ3QP1QN,Nur Kebab,Munsterbilzenstraat 32,Bilzen,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,94,0,20,45,0.0,50.0,5.5289695,50.8861168
my-chili-factory,RR5Q1PQN,My Chili Factory,Rue d'Alleur 61B,Liège,1,0,"['bancontact', 'paypal', 'creditcard']",0.0,0,0,25,35,3.5,15.0,5.5407982,50.6783787
point-bruch,RR7055QN,Point Brunch,Avenue du Pont 6,Visé,0,1,"['bancontact', 'paypal', 'creditcard']",4.9,10,0,15,40,6.0,50.0,5.694405,50.737843
pita-antalya-3,RRN50OQN,Pita Antalya,Grand'Route 64,Fexhe-le-Haut-Clocher,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,12,0,20,30,3.0,25.0,5.431923,50.654633
de-zus-van-marrit,0057NO7N,De Zus van Marrit,Lammerstraat 4,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.7,26,1,35,45,4.84,15.0,3.7277488,51.0479456
pizza-babbi-ledeberg,0075PO11,Pizza Babbi,Ledebergstraat 16,Ledeberg,1,0,"['bancontact', 'cash', 'paypal', 'creditcard']",4.5,788,0,20,45,0.0,19.0,3.7412197,51.0361366
happy-thai,007QNP5N,Happy Thai,Koningin Elisabethlaan 114 A,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.9,67,1,40,50,5.59,18.0,3.7129105,51.0370691
falafel-gent,00N00511,#Falafel,Ottergemsesteenweg 1,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,35,1,40,50,4.84,15.0,3.726832,51.0373687
athene-gent,01RRNO11,Restaurant Athene,Vlaanderenstraat 83,Gent,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.7,141,1,45,55,5.59,18.0,3.7301867,51.0503627
top-pizza,055O70N1,Top Pizza,Dorpsstraat 49,Zwijnaarde,1,1,"['bancontact', 'paypal', 'creditcard']",4.6,93,0,55,80,0.0,25.0,3.7145642,51.0026084
broodpunt,05P0Q311,Broodpunt,Ottogracht 13,Gent,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",4.4,79,1,45,55,5.59,18.0,3.7277853,51.057953
basic-italian-sint-pietersstation,077NN711,Basic Italian - Sint-Pietersstation,Koningin Maria Hendrikaplein (in het station) 1,Gent,0,1,"['bancontact', 'paypal', 'creditcard', 'sodexo']",3.7,53,1,35,45,5.59,18.0,3.710421,51.036581
miss-yu,07OQP131,Miss Yu,Nederkouter 37,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,75,1,45,55,5.59,18.0,3.7216844,51.0483433
frituur-marcel,0NRRQ311,Frituur Marcel,Ter Platen 4,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.2,683,1,45,55,4.84,15.0,3.7296424,51.0412053
belchicken-vrijdagsmarkt,0O7QOO7N,Belchicken Vrijdagsmarkt,Vrijdagsmarkt 42,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",3.8,52,1,35,45,5.59,18.0,3.7256969,51.0564022
casa-gloria,0OQ3337N,Casa Gloria,Nederkouter 139,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,12,1,45,55,5.59,18.0,3.7225456,51.0465092
top-sushi-gent,0P33NR5N,Top Sushi,Dendermondsesteenweg 352,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.4,20,1,45,55,5.59,18.0,3.752791,51.0521369
mister-pizza-merelbeke,0PQ11R11,Mister Pizza,Driekoningenplein 8,Merelbeke,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.3,996,0,30,55,0.0,15.0,3.7468562,50.992883
ediz-pizza-pita,300ORQ7N,Ediz Pizza-Pita,brusselsesteenweg 26,Wetteren,0,1,"['bancontact', 'cash', 'paypal', 'creditcard']",4.1,14,0,50,75,5.0,25.0,3.8307237,50.9911311
tasty-take-away,301PNR7N,Tasty Take Away,Zwijnaardsesteenweg 49,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,5,1,45,55,3.49,12.0,3.7263164,51.0357954
pitaya-gent,30N07R7N,Pitaya,Jacobijnenstraat 2,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",3.1,15,1,45,55,5.59,18.0,3.7204521,51.0523119
ikura-sushi,315333,Ikura Sushi,Oudburg 7,Gent,1,1,"['bancontact', 'cash', 'paypal', 'creditcard']",3.7,1125,0,30,55,0.0,50.0,3.7239338,51.0580898
currychiwa,31OR557N,Currychiwa,Nederkouter 73,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.5,30,1,40,50,5.59,18.0,3.7220436,51.0472091
starbucks-station-st-pieters,330710QN,Starbucks ©,Koningin Maria Hendrikaplein z/n,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",3.9,3,1,45,55,5.59,18.0,3.7105302,51.0370669
foodtruck-pitta-mustafari,33117R7N,Foodtruck Pitta Mustafari,Ledebergplein 1,Ledeberg,0,1,"['bancontact', 'paypal', 'creditcard']",0.0,0,1,25,35,2.49,10.0,3.7413306,51.036934
frizzas,3330N0QN,Frizzas,Nederkouter 126,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.7,22,1,40,50,5.59,18.0,3.7219871,51.0465481
petit-thai,3335PO7N,Petit Thai,Nederkouter 34,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,27,1,40,50,5.59,18.0,3.7215199,51.0477463
pitta-melissa-ledeberg,335O0R7N,Pitta Melissa,Jacques Eggermontstraat 14,Ledeberg,1,1,"['bancontact', 'paypal', 'creditcard']",3.8,194,0,40,65,0.0,25.0,3.7404987,51.0372872
magnum-and-benjerrys-store-gent,35N71R7N,Magnum and Ben&Jerry's Store,Lange Violettestraat 4,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",4.3,3,1,45,55,4.84,15.0,3.7338452,51.0486296
pasta-bar-la-bicyclette,35Q100QN,Pasta Bar La Bicyclette,Voskenslaan 183,Gent,1,1,"['bancontact', 'paypal', 'creditcard']",3.4,7,0,15,40,3.0,20.0,3.7060947,51.0302444
frietcultuur-gent,35QP7O7N,Frietcultuur,Kantienberg 28,Gent,0,1,"['bancontact', 'paypal', 'creditcard']",3.7,56,1,45,55,4.84,15.0,3.7276007,51.0411497
